,id,hotel_name,hotel_rating,amenities,address,country,price
102,103,Grand Canadian Resort Vacation Club,3.5,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Heated pool, Hot Tub, Indoor pool, Laundry Service, Non-smoking hotel, Sauna, Self-Serve Laundry, Wheelchair Access, Air conditioning, ",91B Three Sisters Dr Canmore Alberta,Canada,116.5294118
103,104,Yamnuska Suites,3.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Wheelchair Access, Air conditioning, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms, Suites",250 1 Ave Alberta,Canada,116.5294118
104,105,Riverview & Main,4,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Non-smoking rooms",918 Main St Canmore Alberta,Canada,116.5294118
105,106,Quilters Inn Bed and Breakfast,4.5,"Free parking, Free High Speed Internet (WiFi)",702 2 St Canmore Alberta,Canada,116.5294118
106,107,An Eagle's View B&B,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included",6 Eagle Landng Canmore Alberta,Canada,116.5294118
107,108,Akai Motel,3,"Free parking, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Kitchenette",1717 Mountain Ave Canmore Alberta,Canada,116.5294118
108,109,Spring Creek RV Campground,2.5,"Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Wheelchair Access",1 Spring Creek Gate Canmore Alberta,Canada,116.5294118
109,110,Wapiti Campground,2,Pets Allowed ( Dog or Pet Friendly ),100 Ray McBride St Canmore Alberta,Canada,116.5294118
110,111,Bow Valley Campground,4,Pets Allowed ( Dog or Pet Friendly ),27 km east of Canmore on Hwy 1 ,Canada,116.5294118
111,112,The Holman Grand Hotel,4.5,"Free High Speed Internet (WiFi), Pool, Fitness Centre with Gym or Workout Room, Room service, Restaurant, BarorLounge, Spa, Banquet Room, Business Centre with Internet Access, Concierge, Conference Facilities, Dry Cleaning, Heated ",123 Grafton St Charlottetown Prince Edward Island,Canada,167
112,113,Delta Hotels by Marriott Prince Edward,4.5,"Pool, Restaurant, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Room service, BarorLounge, Spa, Breakfast Available, Concierge, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, ",18 Queen St Charlottetown Prince Edward Island,Canada,175
113,114,Sydney Boutique Inn & Suites,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Concierge, Dry Cleaning, Meeting rooms, Multilingual Staff, Non-smoking hotel, Public Wifi, Wheelchair Access, Air conditionin",55 Weymouth Street Charlottetown Prince Edward Island,Canada,116
114,115,The Great George,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Concierge, Conference Facilities, Dry Cleaning, Laundry Service, Meeting rooms, Multilingual Staff, Non-smoking hotel, Public ",58 Great George St Charlottetown Prince Edward Island,Canada,179
115,116,Dundee Arms Inn,4,"Free parking, Restaurant, Free High Speed Internet (WiFi), BarorLounge, Room service, Breakfast Available, Dry Cleaning, Meeting rooms, Multilingual Staff, Non-smoking hotel, Air conditioning, Non-smoking rooms, Suites",200 Pownal St Charlottetown Prince Edward Island,Canada,117
116,117,Elmwood Heritage Inn,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Hot Tub, Non-smoking hotel, Air conditioning, Minibar, Refrigerator in room, Accessible rooms, Family Rooms, Non-smoking rooms, Suites",121 North River Rd Charlottetown Prince Edward Island,Canada,118
117,118,The Sonata Inn,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Laundry Service, Multilingual Staff, Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Accessible rooms, Family Rooms, Non-smoking rooms",3 Grafton St Charlottetown Prince Edward Island,Canada,116.5294118
118,119,Comfort Inn,4,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Laundry Service, Multilingual Staff, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), ",112 Capital Dr Charlottetown Prince Edward Island,Canada,140
119,120,Hillhurst Inn,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Air conditioning, Non-smoking rooms, Suites",181 Fitzroy St Charlottetown Prince Edward Island,Canada,149
120,121,Suites of Euston,3.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Air conditioning, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms, Suites",155 Euston St Charlottetown Prince Edward Island,Canada,55
121,122,Royalty Maples Cottages and Motel,3.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Air conditioning, Microwave, Refrigerator in room, Accessible rooms, Kitchenette, Non-smoking r",89 Malpeque Rd Charlottetown Prince Edward Island,Canada,88
122,123,The White Horse Motel,3.5,"Free parking, Free High Speed Internet (WiFi), Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Wheelchair Access, Air conditioning, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking ",1-16 Trans Canada Hwy Charlottetown Prince Edward Island,Canada,116.5294118
123,124,Inn on the Harbour,4,"Free parking, Free High Speed Internet (WiFi), Laundry Service, Meeting rooms, Non-smoking hotel, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",3 Hillsborough St Charlottetown Prince Edward Island,Canada,98
124,125,Rodd Charlottetown,4,"Pool, Room service, Free parking, Restaurant, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, BarorLounge, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool",75 Kent St Charlottetown Prince Edward Island,Canada,143
125,126,Rodd Royalty,4,"Restaurant, Free parking, Pool, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Room service, BarorLounge, Breakfast included, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry C",14 Capital Dr Charlottetown Prince Edward Island,Canada,116.5294118
126,127,Fitzroy Hall,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Air conditioning, Family Rooms, Non-smoking rooms",45 Fitzroy St Charlottetown Prince Edward Island,Canada,116.5294118
127,128,Serendib Bed & Breakfast,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Golf Course, Laundry Service, Non-smoking hotel, Air conditioning",42 Stratford Rd Prince Edward Island,Canada,116.5294118
128,129,Banbridge Inn,4.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Public Wifi, Self-Serve Laundry, Air conditioning, Refrigerator in room, Kitchenette, Non-smoking rooms",105 Capital Drive Charlottetown Prince Edward Island,Canada,116.5294118
129,130,The Harbour House,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Laundry Service, Multilingual Staff, Non-smoking hotel, Public Wifi, Self-Serve Laundry, Air conditioning, Microwave, Refrigerator in room, Accessible rooms, Fami",9 Grafton St Charlottetown Prince Edward Island,Canada,116.5294118
130,131,Fairholm National Historic Inn,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Concierge, Non-smoking hotel, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms, Suites",230 Prince St Charlottetown Prince Edward Island,Canada,116.5294118
131,132,The Hotel on Pownal,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Concierge, Laundry Service, Meeting rooms, Multilingual Staff, Non-smoking hotel, Public",146 Pownal St Charlottetown Prince Edward Island,Canada,116.5294118
132,133,Shipwright Inn,5,"Free High Speed Internet (WiFi), Free parking, Breakfast included, Non-smoking hotel, Public Wifi, Air conditioning, Family Rooms, Non-smoking rooms, Suites",51 Fitzroy St Charlottetown Prince Edward Island,Canada,116.5294118
133,134,Colonial Charm Inn,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms, Suites",9 Euston St Charlottetown Prince Edward Island,Canada,116.5294118
134,135,The Dawson House,5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Multilingual Staff, Non-smoking hotel, Public Wifi, Air conditioning, Non-smoking rooms",122 North River Rd Charlottetown Prince Edward Island,Canada,116.5294118
135,136,The Cranford Inn,5,"Free High Speed Internet (WiFi), Free parking, Breakfast included, Non-smoking hotel, Public Wifi, Air conditioning, Accessible rooms, Non-smoking rooms",177 Fitzroy St Charlottetown Prince Edward Island,Canada,116.5294118
136,137,Charlotte's Rose Inn,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Air conditioning, Family Rooms, Non-smoking rooms",11 Grafton St Charlottetown Prince Edward Island,Canada,116.5294118
137,138,Holiday Inn Express Hotel & Suites Charlottetown,4,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Banquet Room, Breakfast Available, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated poo",200 Capital Drive Charlottetown Prince Edward Island,Canada,116.5294118
138,139,Quality Inn & Suites,4,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Heated pool, Indoor pool, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Self-S",15 York Pt Road Prince Edward Island,Canada,116.5294118
139,140,Charlottetown Backpackers Inn,4.5,"Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Non-smoking rooms",60 Hillsborough St Charlottetown Prince Edward Island,Canada,116.5294118
140,141,Glendenning Hall,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Self-Serve Laundry, Wheelchair Access, Air conditioning, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms",331 Grafton Street Charlottetown Prince Edward Island,Canada,116.5294118
141,142,Northside B&B,5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Air conditioning, Non-smoking rooms",4386 Portage Road Charlottetown Prince Edward Island,Canada,116.5294118
142,143,The Eden Hall Inn,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Air conditioning, Non-smoking rooms",12 West St Charlottetown Prince Edward Island,Canada,116.5294118
143,144,A Country Home Bed & Breakfast,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Golf Course, Laundry Service, Non-smoking hotel, Wheelchair Access, Air conditioning, Family Rooms, Non-smoking rooms, Suites",139 Upton Rd Charlottetown Prince Edward Island,Canada,116.5294118
144,145,Winsloe Bed & Breakfast,5,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Non-smoking hotel, Public Wifi, Air conditioning, Family Rooms, Non-smoking rooms",562 Malpeque Roa Charlottetown Prince Edward Island,Canada,116.5294118
145,146,Spillett House,5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Non-smoking rooms",157 Weymouth St Charlottetown Prince Edward Island,Canada,116.5294118
146,147,Corrigan's Bed & Breakfast,4.5,"Free High Speed Internet (WiFi), Free parking, Non-smoking hotel, Public Wifi, Air conditioning, Non-smoking rooms",38 Braemore Ave Charlottetown Prince Edward Island,Canada,116.5294118
147,148,Ocean Peek B&B,5,"Free High Speed Internet (WiFi), Golf Course, Laundry Service, Non-smoking hotel, Public Wifi, Air conditioning, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms",242 Kinlock Rd Charlottetown Prince Edward Island,Canada,116.5294118
148,149,Meadowview Cottages,4.5,"Free High Speed Internet (WiFi), Kitchenette",1209 Rustico Rd - Rte 7 Charlottetown Prince Edward Island,Canada,116.5294118
149,150,Beside The Trail Bed and Breakfast,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Non-smoking rooms",545 Malpeque Rd Rte 2 Charlottetown Prince Edward Island,Canada,116.5294118
150,151,Elizabeth's Bed and Breakfast,4.5,"Free parking, Free High Speed Internet (WiFi), Golf Course, Non-smoking hotel",17 Marjorie Cres Charlottetown Prince Edward Island,Canada,116.5294118
151,152,Mermaid Suites,4,"Restaurant, Free High Speed Internet (WiFi), Room service, BarorLounge, Hot Tub, Non-smoking hotel, Air conditioning, Microwave, Minibar, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms, Suites",143 Great George Street Charlottetown Prince Edward Island,Canada,132
152,153,Brackley Beach Hostel,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Kitchenette, Non-smoking rooms",37 Britain Shore Rd Charlottetown Prince Edward Island,Canada,116.5294118
153,154,UPEI Summer Accommodations,4,"Free High Speed Internet (WiFi), Laundry Service, Family Rooms",550 University Ave Charlottetown Prince Edward Island,Canada,116.5294118
154,155,Water Suites,4.5,"Free High Speed Internet (WiFi), Non-smoking hotel, Air conditioning, Microwave, Refrigerator in room, Kitchenette",71 Water St Charlottetown Prince Edward Island,Canada,116.5294118
155,156,Prince Inn,3,"Room service, Free parking, Restaurant, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Conference Facilities, Meeting rooms, Multilingual Staff, Public Wifi, Self-Serve Laundry, Air condi",241 Prince St Charlottetown Prince Edward Island,Canada,116.5294118
156,157,Canada's Best Value Inn & Suites,3.5,"Free parking, Restaurant, Pool, Free High Speed Internet (WiFi), BarorLounge, Breakfast included, Heated pool, Multilingual Staff, Non-smoking hotel, Outdoor pool, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Air condit",20 Capital Dr Charlottetown Prince Edward Island,Canada,116.5294118
157,158,Queens Arms Inn,3,"Free parking, Free High Speed Internet (WiFi), Pool, Breakfast included, Multilingual Staff, Non-smoking hotel, Outdoor pool, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Microwave, Family Rooms, Kitchenette, Non-smokin",20 Lower Malpeque Rd Charlottetown Prince Edward Island,Canada,116.5294118
158,159,Cornwall or Charlottetown KOA,4,"Pool, Free Internet, Babysitting, Children Activities (Kid or Family Friendly), Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry",208 Ferry Rd Prince Edward Island,Canada,116.5294118
159,160,Heart's Content Bed & Breakfast,4.5,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Non-smoking hotel, Non-smoking rooms",236 Sydney St Charlottetown Prince Edward Island,Canada,116.5294118
160,161,Southport Motel,3.5,"Minibar, Kitchenette",20 Stratford Rd Prince Edward Island,Canada,116.5294118
161,162,Best Western Terrace Inn,4,"Free parking, Breakfast included, Restaurant, Fitness Centre with Gym or Workout Room, BarorLounge, Free High Speed Internet (WiFi), Room service, Spa, Banquet Room, Breakfast Available, Business Centre with Internet Access, Conferen",4553 Greig Ave British Columbia,Canada,128
162,163,Days Inn by Wyndham Terrace,3,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Restaurant, Fitness Centre with Gym or Workout Room, Banquet Room, Breakfast Available, Business Centre with Internet Access, Conference Facilities, Meeting rooms, Mul",4620 Lakelse Ave British Columbia,Canada,116.5294118
163,164,Microtel Inn & Suites by Wyndham Kitimat,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Room service, Banquet Room, Business Centre with Internet Access, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allo",635 Dadook Ave British Columbia,Canada,339
164,165,Red Goat Lodge,4.5,"Free parking, Breakfast Available, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Microwave, Refrigerator in room, Non-smoking rooms",Red Goat Place Km 403 British Columbia,Canada,109
165,166,Mstar Hotel,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Airport transportation, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Concierge, Dry Cleaning, Laundry Service, Meeting rooms, Mu",150 City Centre Mall British Columbia,Canada,185
